CHROM,win_start,win_end,win_mid,mean_Het,Sexo
scaffold_15_ctg1,9500001,9550000,9524407,0.017451429,Males
scaffold_15_ctg1,9550001,9600000,9575395,0.015965714,Males
scaffold_15_ctg1,9600001,9650000,9624433,0.018745714,Males
scaffold_15_ctg1,9650001,9700000,9675627,0.017882857,Males
scaffold_15_ctg1,9700001,9750000,9725291,0.016414286,Males
scaffold_15_ctg1,9750001,9800000,9773189,0.017251429,Males
scaffold_15_ctg1,9800001,9850000,9825021,0.0196,Males
scaffold_15_ctg1,9850001,9900000,9868058,0.017842857,Males
scaffold_15_ctg1,9900001,9950000,9930826,0.021202857,Males
scaffold_15_ctg1,9950001,10000000,9976691,0.017057143,Males
scaffold_15_ctg1,10000001,10050000,10025042,0.020125714,Males
scaffold_15_ctg1,10050001,10100000,10073220,0.01994,Males
scaffold_15_ctg1,10100001,10150000,10125897,0.018022857,Males
scaffold_15_ctg1,10150001,10200000,10175120,0.016205714,Males
scaffold_15_ctg1,10200001,10250000,10226071,0.016557143,Males
scaffold_15_ctg1,10250001,10300000,10274661,0.017965714,Males
scaffold_15_ctg1,10300001,10350000,10324664,0.01782,Males
scaffold_15_ctg1,10350001,10400000,10374740,0.019528571,Males
scaffold_15_ctg1,10400001,10450000,10424784,0.017122857,Males
scaffold_15_ctg1,10450001,10500000,10474532,0.017434286,Males
scaffold_15_ctg1,10500001,10550000,10525125,0.016868571,Males
scaffold_15_ctg1,10550001,10600000,10576562,0.0172,Males
scaffold_15_ctg1,10600001,10650000,10625674,0.017057143,Males
scaffold_15_ctg1,10650001,10700000,10674516,0.017888571,Males
scaffold_15_ctg1,10700001,10750000,10725918,0.018971429,Males
scaffold_15_ctg1,10750001,10800000,10775074,0.018908571,Males
scaffold_15_ctg1,10800001,10850000,10823984,0.016342857,Males
scaffold_15_ctg1,10850001,10900000,10874694,0.01532,Males
scaffold_15_ctg1,10900001,10950000,10924697,0.014814286,Males
scaffold_15_ctg1,10950001,11000000,10975127,0.012228571,Males
scaffold_15_ctg1,11000001,11050000,11019406,0.014042857,Males
scaffold_15_ctg1,11050001,11100000,11070800,0.01612,Males
scaffold_15_ctg1,11100001,11150000,11136240,0.015705714,Males
scaffold_15_ctg1,11150001,11200000,11174162,0.018162857,Males
scaffold_15_ctg1,11200001,11250000,11223941,0.014728571,Males
scaffold_15_ctg1,11250001,11300000,11275568,0.013237143,Males
scaffold_15_ctg1,11300001,11350000,11325078,0.011851429,Males
scaffold_15_ctg1,11350001,11400000,11375279,0.011828571,Males
scaffold_15_ctg1,11400001,11450000,11425617,0.012808571,Males
scaffold_15_ctg1,11450001,11500000,11474955,0.014314286,Males
scaffold_15_ctg1,11500001,11550000,11527355,0.014885714,Males
scaffold_15_ctg1,11550001,11600000,11572665,0.017391429,Males
scaffold_15_ctg1,11600001,11650000,11628410,0.014645714,Males
scaffold_15_ctg1,11650001,11700000,11675157,0.0179,Males
scaffold_15_ctg1,11700001,11750000,11725093,0.013985714,Males
scaffold_15_ctg1,11750001,11800000,11773787,0.007671429,Males
scaffold_15_ctg1,11800001,11850000,11811863,0.006708571,Males
