CHROM,win_start,win_end,win_mid,MEAN_DEPTH_n,MEAN_DEPTH_mean,MEAN_DEPTH_max,Sexo
scaffold_19_ctg1,9800001,9850000,9825000,30698,10.35207505,50.5,Females
scaffold_19_ctg1,2250001,2300000,2275000,33289,10.24828021,25.5,Females
scaffold_19_ctg1,3100001,3150000,3125000,35112,10.21568125,22.5,Females
scaffold_19_ctg1,12500001,12550000,12525000,37440,10.16252671,30.5,Females
scaffold_19_ctg1,1450001,1500000,1475000,36745,10.15920533,23,Females
scaffold_19_ctg1,12600001,12650000,12625000,37885,10.13704632,21,Females
scaffold_19_ctg1,7300001,7350000,7325000,28911,10.12453737,40,Females
scaffold_19_ctg1,11100001,11150000,11125000,29137,10.08628205,26.5,Females
scaffold_19_ctg1,12000001,12050000,12025000,39010,10.07895411,28,Females
scaffold_19_ctg1,3300001,3350000,3325000,24860,10.07487932,301,Females
scaffold_19_ctg1,7500001,7550000,7525000,37309,10.07385617,25,Females
scaffold_19_ctg1,9850001,9900000,9875000,35000,10.05187143,20.5,Females
scaffold_19_ctg1,350001,4.00E+05,375000,32049,10.02686511,25,Females
scaffold_19_ctg1,1200001,1250000,1225000,36792,9.971298108,84.5,Females
scaffold_19_ctg1,6650001,6700000,6675000,36999,9.941079489,25.5,Females
scaffold_19_ctg1,10350001,10400000,10375000,37938,9.889398492,38,Females
scaffold_19_ctg1,11250001,11300000,11275000,36688,9.802864697,52.5,Females
scaffold_19_ctg1,7450001,7500000,7475000,36709,9.765656923,22.5,Females
scaffold_19_ctg1,1100001,1150000,1125000,38462,9.729369248,118,Females
scaffold_19_ctg1,9900001,9950000,9925000,31431,9.728691419,25,Females
scaffold_19_ctg1,7200001,7250000,7225000,36643,9.720192124,26,Females
scaffold_19_ctg1,3500001,3550000,3525000,35091,9.710210595,21,Females
scaffold_19_ctg1,1550001,1600000,1575000,37854,9.660273683,25.5,Females
scaffold_19_ctg1,4950001,5.00E+06,4975000,31723,9.632238439,22.5,Females
scaffold_19_ctg1,4800001,4850000,4825000,29778,9.607495466,94.5,Females
scaffold_19_ctg1,11500001,11550000,11525000,36332,9.598838489,35.5,Females
scaffold_19_ctg1,5050001,5100000,5075000,31155,9.590483069,22,Females
scaffold_19_ctg1,4250001,4300000,4275000,28477,9.585454929,24.5,Females
scaffold_19_ctg1,8400001,8450000,8425000,31614,9.515847409,58.5,Females
scaffold_19_ctg1,10750001,10800000,10775000,37119,9.496592042,22.5,Females
scaffold_19_ctg1,10200001,10250000,10225000,38523,9.420008826,23.5,Females
scaffold_19_ctg1,8500001,8550000,8525000,36508,9.377095431,49.5,Females
scaffold_19_ctg1,4600001,4650000,4625000,38231,9.296774869,23,Females
scaffold_19_ctg1,2650001,2700000,2675000,36212,9.090025406,26,Females
scaffold_19_ctg1,1800001,1850000,1825000,38582,9.072222798,21,Females
scaffold_19_ctg1,4900001,4950000,4925000,14443,9.026864225,21.5,Females
scaffold_19_ctg1,4450001,4500000,4475000,35998,8.979346075,23,Females
scaffold_19_ctg1,2550001,2600000,2575000,31476,8.97455204,37.5,Females
scaffold_19_ctg1,9700001,9750000,9725000,33085,8.852440683,27.5,Females
scaffold_19_ctg1,12250001,12300000,12275000,31454,8.836189356,46,Females
scaffold_19_ctg1,10400001,10450000,10425000,34828,8.813512117,23.5,Females
scaffold_19_ctg1,5150001,5200000,5175000,36703,8.72717489,23,Females
scaffold_19_ctg1,1950001,2.00E+06,1975000,31276,8.622090421,26,Females
scaffold_19_ctg1,4300001,4350000,4325000,33939,8.153982144,28,Females
scaffold_19_ctg1,2050001,2100000,2075000,26514,8.02591084,23.5,Females
scaffold_19_ctg1,50001,1.00E+05,75000,34481,7.961051014,23.5,Females
scaffold_19_ctg1,2850001,2900000,2875000,37351,7.753232845,23.5,Females
scaffold_19_ctg1,6850001,6900000,6875000,28792,7.5379793,19,Females
scaffold_19_ctg1,6800001,6850000,6825000,24791,7.528397402,31,Females
scaffold_19_ctg1,8550001,8600000,8575000,28602,7.439304944,21,Females
scaffold_19_ctg1,6250001,6300000,6275000,34816,7.25402114,22,Females
scaffold_19_ctg1,1150001,1200000,1175000,25825,6.584917715,31.5,Females
scaffold_19_ctg1,2800001,2850000,2825000,30992,6.12732318,31,Females
scaffold_19_ctg1,6450001,6500000,6475000,30352,6,46,Females
scaffold_19_ctg1,2750001,2800000,2775000,33020,6,31,Females
scaffold_19_ctg1,6500001,6550000,6525000,31637,6,25,Females
