CHROM,win_start,win_end,win_mid,mean_Het,Sexo
scaffold_19_ctg1,8500001,8550000,8525000,0.002172727,Male
scaffold_19_ctg1,8550001,8600000,8575000,0.002490909,Male
scaffold_19_ctg1,8600001,8650000,8625000,0.001136364,Male
scaffold_19_ctg1,8650001,8700000,8675000,0.002636364,Male
scaffold_19_ctg1,8700001,8750000,8725000,0.002490909,Male
scaffold_19_ctg1,8750001,8800000,8775000,0.002781818,Male
scaffold_19_ctg1,8800001,8850000,8825000,0.002681818,Male
scaffold_19_ctg1,8850001,8900000,8875000,0.003,Male
scaffold_19_ctg1,8900001,8950000,8925000,0.002854545,Male
scaffold_19_ctg1,8950001,9.00E+06,8975000,0.002418182,Male
scaffold_19_ctg1,9000001,9050000,9025000,0.002127273,Male
scaffold_19_ctg1,9050001,9100000,9075000,0.002118182,Male
scaffold_19_ctg1,9100001,9150000,9125000,0.001036364,Male
scaffold_19_ctg1,9150001,9200000,9175000,0.001118182,Male
scaffold_19_ctg1,9200001,9250000,9225000,0.000918182,Male
scaffold_19_ctg1,9250001,9300000,9275000,0.001436364,Male
scaffold_19_ctg1,9300001,9350000,9325000,0.0026,Male
scaffold_19_ctg1,9350001,9400000,9375000,0.002445455,Male
scaffold_19_ctg1,9400001,9450000,9425000,0.001818182,Male
scaffold_19_ctg1,9450001,9500000,9475000,0.002036364,Male
scaffold_19_ctg1,9500001,9550000,9525000,0.001654545,Male
scaffold_19_ctg1,9550001,9600000,9575000,0.001572727,Male
scaffold_19_ctg1,9600001,9650000,9625000,0.001209091,Male
scaffold_19_ctg1,9650001,9700000,9675000,0.001236364,Male
scaffold_19_ctg1,9700001,9750000,9725000,0.003054545,Male
scaffold_19_ctg1,9750001,9800000,9775000,0.002963636,Male
scaffold_19_ctg1,9800001,9850000,9825000,0.002272727,Male
scaffold_19_ctg1,9850001,9900000,9875000,0.002290909,Male
scaffold_19_ctg1,9900001,9950000,9925000,0.002390909,Male
scaffold_19_ctg1,9950001,1.00E+07,9975000,0.002790909,Male
scaffold_19_ctg1,10000001,10050000,10025000,0.002763636,Male
scaffold_19_ctg1,10050001,10100000,10075000,0.0029,Male
scaffold_19_ctg1,10100001,10150000,10125000,0.002390909,Male
scaffold_19_ctg1,10150001,10200000,10175000,0.001845455,Male
scaffold_19_ctg1,10200001,10250000,10225000,0.001636364,Male
scaffold_19_ctg1,10250001,10300000,10275000,0.001663636,Male
scaffold_19_ctg1,10300001,10350000,10325000,0.001736364,Male
scaffold_19_ctg1,10350001,10400000,10375000,0.001581818,Male
scaffold_19_ctg1,10400001,10450000,10425000,0.005209091,Male
scaffold_19_ctg1,10450001,10500000,10475000,0.003209091,Male
scaffold_19_ctg1,10500001,10550000,10525000,0.002818182,Male
scaffold_19_ctg1,10550001,10600000,10575000,0.004472727,Male
scaffold_19_ctg1,10600001,10650000,10625000,0.003590909,Male
scaffold_19_ctg1,10650001,10700000,10675000,0.004154545,Male
scaffold_19_ctg1,10700001,10750000,10725000,0.003154545,Male
scaffold_19_ctg1,10750001,10800000,10775000,0.003109091,Male
scaffold_19_ctg1,10800001,10850000,10825000,0.002827273,Male
scaffold_19_ctg1,10850001,10900000,10875000,0.003363636,Male
scaffold_19_ctg1,10900001,10950000,10925000,0.0035,Male
scaffold_19_ctg1,10950001,1.10E+07,10975000,0.0041,Male
scaffold_19_ctg1,11000001,11050000,11025000,0.004872727,Male
scaffold_19_ctg1,11050001,11100000,11075000,0.003990909,Male
scaffold_19_ctg1,11100001,11150000,11125000,0.004145455,Male
scaffold_19_ctg1,11150001,11200000,11175000,0.001754545,Male
scaffold_19_ctg1,11200001,11250000,11225000,0.001481818,Male
scaffold_19_ctg1,11250001,11300000,11275000,0.000809091,Male
scaffold_19_ctg1,11300001,11350000,11325000,0.001063636,Male
scaffold_19_ctg1,11350001,11400000,11375000,0.000927273,Male
scaffold_19_ctg1,11400001,11450000,11425000,0.0018,Male
scaffold_19_ctg1,11450001,11500000,11475000,0.002227273,Male
scaffold_19_ctg1,11500001,11550000,11525000,0.001718182,Male
scaffold_19_ctg1,11550001,11600000,11575000,0.002054545,Male
scaffold_19_ctg1,11600001,11650000,11625000,0.001609091,Male
scaffold_19_ctg1,11650001,11700000,11675000,0.0011,Male
scaffold_19_ctg1,11700001,11750000,11725000,0.001645455,Male
scaffold_19_ctg1,11750001,11800000,11775000,0.001772727,Male
scaffold_19_ctg1,11800001,11850000,11825000,0.001481818,Male
scaffold_19_ctg1,11850001,11900000,11875000,0.002090909,Male
scaffold_19_ctg1,11900001,11950000,11925000,0.002590909,Male
scaffold_19_ctg1,11950001,1.20E+07,11975000,0.001718182,Male
scaffold_19_ctg1,12000001,12050000,12025000,0.001236364,Male
scaffold_19_ctg1,12050001,12100000,12075000,0.001736364,Male
scaffold_19_ctg1,12100001,12150000,12125000,0.001809091,Male
scaffold_19_ctg1,12150001,12200000,12175000,0.001690909,Male
scaffold_19_ctg1,12200001,12250000,12225000,0.002236364,Male
scaffold_19_ctg1,12250001,12300000,12275000,0.002818182,Male
scaffold_19_ctg1,12300001,12350000,12325000,0.0018,Male
scaffold_19_ctg1,12350001,12400000,12375000,0.001763636,Male
scaffold_19_ctg1,12400001,12450000,12425000,0.001463636,Male
scaffold_19_ctg1,12450001,12500000,12475000,0.001590909,Male
scaffold_19_ctg1,12500001,12550000,12525000,0.001436364,Male
scaffold_19_ctg1,12550001,12600000,12575000,0.001236364,Male
scaffold_19_ctg1,12600001,12650000,12625000,0.001254545,Male
scaffold_19_ctg1,12650001,12700000,12675000,0.001472727,Male
scaffold_19_ctg1,12700001,12750000,12725000,0.0016,Male
